1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
0.000000,-0.000003,0.000003,-0.000007,0.000001,-0.000002,-0.000000,0.000000,0.004511,0.001322,0.000552,0.000681,0.000276,0.000386,0.000159,0.001235
0.000054,-0.000019,0.000001,-0.000013,0.000001,-0.000002,-0.000001,-0.000043,0.007289,0.001798,0.000364,0.000884,0.000403,0.000392,0.000273,0.001852
-0.000145,0.000019,-0.000003,0.000006,-0.000002,0.000002,-0.000001,-0.000049,0.006013,0.001116,0.000460,0.000746,0.000377,0.000375,0.000297,0.001746
0.000506,0.000011,-0.000002,-0.000014,-0.000002,-0.000001,-0.000000,0.000000,0.008491,0.001185,0.000598,0.000924,0.000423,0.000355,0.000182,0.001235
-0.000597,-0.000018,-0.000002,-0.000001,-0.000002,-0.000000,-0.000001,-0.000024,0.006613,0.001261,0.000382,0.000802,0.000310,0.000248,0.000194,0.001235
-0.000018,-0.000002,0.000000,-0.000009,0.000001,-0.000003,-0.000001,-0.000055,0.005920,0.001332,0.000304,0.000768,0.000355,0.000419,0.000269,0.002226
-0.001411,-0.000024,-0.000001,0.000006,-0.000001,0.000004,-0.000001,-0.000073,0.009284,0.001218,0.000230,0.000695,0.000282,0.000550,0.000205,0.002470
0.001338,0.000009,0.000000,-0.000010,0.000001,-0.000004,-0.000001,-0.000024,0.009535,0.001080,0.000382,0.000776,0.000304,0.000519,0.000277,0.001513
-0.002622,-0.000030,-0.000003,-0.000010,-0.000000,-0.000002,-0.000000,-0.000061,0.012622,0.001390,0.000552,0.000801,0.000336,0.000343,0.000229,0.002310
0.002080,0.000014,0.000002,-0.000009,0.000002,-0.000002,0.000000,0.000006,0.011411,0.000921,0.000364,0.000759,0.000364,0.000390,0.000287,0.000618
0.000814,0.000018,0.000000,-0.000009,0.000001,-0.000003,-0.000000,-0.000006,0.007550,0.001067,0.000163,0.000755,0.000293,0.000460,0.000173,0.000618
-0.002044,-0.000016,-0.000002,0.000006,-0.000002,0.000002,-0.000002,-0.000006,0.011117,0.000990,0.000345,0.000661,0.000350,0.000431,0.000360,0.001070
-0.000814,-0.000013,-0.000006,0.000002,-0.000001,-0.000000,-0.000000,-0.000006,0.008795,0.000906,0.000587,0.000534,0.000270,0.000223,0.000279,0.001070
-0.001610,-0.000010,-0.000003,0.000007,-0.000003,0.000002,-0.000001,-0.000006,0.010457,0.000781,0.000431,0.000714,0.000399,0.000434,0.000233,0.002049
-0.001157,-0.000018,-0.000007,0.000002,-0.000002,-0.000001,-0.000001,-0.000134,0.008821,0.001067,0.000671,0.000540,0.000336,0.000261,0.000299,0.003147
0.000235,0.000021,0.000001,-0.000006,0.000001,-0.000004,-0.000000,-0.000043,0.010996,0.001151,0.000304,0.000620,0.000257,0.000502,0.000281,0.001634
0.001754,0.000012,0.000001,-0.000007,0.000001,-0.000004,0.000000,-0.000018,0.011064,0.000949,0.000230,0.000646,0.000299,0.000529,0.000306,0.001070
-0.000434,-0.000020,-0.000000,-0.000007,0.000000,-0.000003,-0.000002,-0.000037,0.010409,0.001116,0.000475,0.000681,0.000340,0.000453,0.000327,0.002311
0.000615,0.000008,0.000001,-0.000007,0.000001,-0.000003,-0.000000,-0.000055,0.010400,0.000728,0.000326,0.000651,0.000264,0.000403,0.000228,0.001852
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000022,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000041,0.000000,0.000000
